age,date,workclass,education,educational_num,marital_status,race,gender,hours_per_week,income_depvar
25,01/01/10,State-gov,Some-college,10,Married-civ-spouse,White,Male,40,0
28,01/01/10,Self-emp-not-inc,HS-grad,9,Never-married,White,Male,55,0
57,01/01/10,Private,HS-grad,9,Widowed,White,Female,32,0
46,01/01/10,Private,HS-grad,9,Married-civ-spouse,Amer-Indian-Eskimo,Male,40,0
59,01/01/10,Private,10th,6,Married-civ-spouse,White,Male,45,1
28,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,40,0
25,01/01/10,Private,HS-grad,9,Divorced,White,Male,40,0
35,01/01/10,Private,HS-grad,9,Married-spouse-absent,Black,Female,40,0
27,01/01/10,Private,Assoc-acdm,12,Married-civ-spouse,White,Male,45,1
29,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,1
43,01/01/10,Federal-gov,HS-grad,9,Divorced,White,Male,40,0
38,01/01/10,Federal-gov,HS-grad,9,Never-married,Black,Female,40,0
26,01/01/10,Private,Some-college,10,Never-married,White,Female,40,0
55,01/01/10,?,Masters,14,Married-civ-spouse,White,Male,50,1
36,01/01/10,Private,HS-grad,9,Separated,White,Male,40,0
37,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,1
23,01/01/10,?,HS-grad,9,Never-married,White,Male,40,0
34,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,30,0
41,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,55,0
44,01/01/10,Private,Assoc-voc,11,Separated,White,Female,40,0
48,01/01/10,Self-emp-not-inc,Assoc-voc,11,Divorced,White,Female,50,0
35,01/01/10,Local-gov,HS-grad,9,Married-civ-spouse,Black,Male,35,1
43,01/01/10,Local-gov,Bachelors,13,Divorced,Black,Female,42,0
57,01/01/10,Federal-gov,Bachelors,13,Married-civ-spouse,White,Male,40,1
44,01/01/10,Local-gov,HS-grad,9,Married-civ-spouse,White,Female,40,0
28,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
55,01/01/10,Private,10th,6,Widowed,Black,Female,40,0
52,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,38,0
30,01/01/10,Private,HS-grad,9,Separated,Black,Female,40,0
31,01/01/10,Private,Doctorate,16,Married-civ-spouse,Asian-Pac-Islander,Male,50,1
21,01/01/10,?,Some-college,10,Never-married,White,Male,70,0
50,01/01/10,Self-emp-inc,Prof-school,15,Married-civ-spouse,White,Male,45,1
43,01/01/10,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,70,1
33,01/01/10,Private,HS-grad,9,Never-married,Other,Male,50,0
23,01/01/10,Federal-gov,Assoc-voc,11,Married-civ-spouse,White,Male,25,0
35,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,65,1
18,01/01/10,Private,Some-college,10,Never-married,White,Male,15,0
21,01/01/10,?,Some-college,10,Never-married,Other,Female,40,0
33,01/01/10,Local-gov,Bachelors,13,Married-civ-spouse,Black,Male,70,1
30,01/01/10,Federal-gov,Bachelors,13,Never-married,Asian-Pac-Islander,Female,45,0
21,01/01/10,Private,Some-college,10,Never-married,White,Male,15,0
36,01/01/10,Local-gov,Bachelors,13,Married-civ-spouse,White,Female,35,1
38,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,0
33,01/01/10,Private,Masters,14,Married-civ-spouse,White,Male,60,1
24,01/01/10,Private,Assoc-voc,11,Married-civ-spouse,White,Male,45,0
24,01/01/10,Private,Some-college,10,Married-civ-spouse,Black,Male,40,0
39,01/01/10,Private,Some-college,10,Divorced,Black,Female,30,0
43,01/01/10,Private,HS-grad,9,Married-civ-spouse,Asian-Pac-Islander,Male,60,0
43,01/01/10,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,21,0
62,01/01/10,?,Masters,14,Married-civ-spouse,White,Male,2,1
30,01/01/10,State-gov,Bachelors,13,Never-married,Black,Female,40,0
25,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,40,0
45,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Female,35,0
22,01/01/10,Private,Some-college,10,Never-married,White,Male,20,0
73,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,1
26,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,1
24,01/01/10,Private,HS-grad,9,Never-married,Black,Male,45,0
18,01/01/10,Private,12th,8,Never-married,White,Male,20,0
35,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,35,1
22,01/01/10,Private,Some-college,10,Separated,White,Female,43,0
28,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,0
38,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,45,0
68,01/01/10,?,Doctorate,16,Married-civ-spouse,White,Male,70,0
40,01/01/10,Local-gov,HS-grad,9,Married-civ-spouse,White,Female,40,0
32,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,84,1
42,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,50,1
31,01/01/10,State-gov,HS-grad,9,Married-civ-spouse,White,Female,35,0
33,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,50,0
54,01/01/10,Self-emp-not-inc,Bachelors,13,Divorced,White,Male,65,0
63,01/01/10,Private,HS-grad,9,Divorced,White,Male,25,0
67,01/01/10,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,30,0
47,01/01/10,Private,HS-grad,9,Divorced,Black,Female,14,0
67,01/01/10,Self-emp-inc,Bachelors,13,Widowed,White,Female,35,0
33,01/01/10,Private,HS-grad,9,Married-civ-spouse,Other,Female,19,0
33,01/01/10,Local-gov,HS-grad,9,Separated,White,Female,80,0
25,01/01/10,Local-gov,Bachelors,13,Married-civ-spouse,White,Male,40,0
25,01/01/10,Private,Some-college,10,Never-married,White,Female,40,0
35,01/01/10,Private,Some-college,10,Divorced,White,Male,40,0
54,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,1
35,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,80,1
18,01/01/10,Private,11th,7,Never-married,White,Male,12,0
54,01/01/10,?,HS-grad,9,Divorced,White,Female,25,0
30,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,60,0
29,01/01/10,Private,10th,6,Never-married,White,Male,48,0
41,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Female,10,1
40,01/01/10,Private,Assoc-acdm,12,Married-civ-spouse,White,Male,40,1
46,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,1
39,01/01/10,Private,Assoc-acdm,12,Married-civ-spouse,White,Female,45,0
42,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Female,40,1
49,01/01/10,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,50,1
23,01/01/10,Private,Some-college,10,Never-married,White,Female,40,0
34,01/01/10,Private,7th-8th,4,Married-civ-spouse,White,Male,40,0
42,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,48,0
31,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,50,1
72,01/01/10,?,HS-grad,9,Married-civ-spouse,White,Female,2,0
31,01/01/10,Private,Assoc-voc,11,Married-civ-spouse,White,Male,30,1
90,01/01/10,Private,Masters,14,Married-civ-spouse,White,Female,40,1
27,01/01/10,Self-emp-not-inc,Bachelors,13,Never-married,White,Female,40,0
18,01/01/10,?,HS-grad,9,Never-married,White,Male,40,0
30,01/01/10,Self-emp-not-inc,HS-grad,9,Never-married,White,Male,50,1
27,01/01/10,Local-gov,HS-grad,9,Never-married,Black,Female,40,0
27,01/01/10,Self-emp-not-inc,11th,7,Married-civ-spouse,White,Male,50,0
28,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
40,01/01/10,Private,HS-grad,9,Never-married,White,Female,45,0
43,01/01/10,Local-gov,Masters,14,Separated,Black,Female,37,0
26,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,50,0
48,01/01/10,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,White,Female,15,0
41,01/01/10,Private,Assoc-acdm,12,Married-civ-spouse,Asian-Pac-Islander,Male,40,0
32,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
23,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
35,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,65,0
42,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,50,0
27,01/01/10,State-gov,Bachelors,13,Never-married,White,Female,40,0
34,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
25,01/01/10,Private,Bachelors,13,Never-married,White,Female,40,0
46,01/01/10,Local-gov,Bachelors,13,Never-married,White,Male,45,1
34,01/01/10,Private,Some-college,10,Married-civ-spouse,Asian-Pac-Islander,Male,40,0
39,01/01/10,Private,HS-grad,9,Widowed,White,Female,40,0
33,01/01/10,Private,HS-grad,9,Never-married,White,Female,40,0
25,01/01/10,Private,Bachelors,13,Never-married,White,Male,40,0
45,01/01/10,Private,Assoc-voc,11,Divorced,White,Male,50,0
46,01/01/10,Private,Bachelors,13,Divorced,White,Male,40,0
23,01/01/10,Private,HS-grad,9,Divorced,White,Male,50,0
37,01/01/10,Private,Some-college,10,Never-married,Black,Male,40,0
39,01/01/10,Private,Masters,14,Married-civ-spouse,White,Male,40,1
38,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,40,1
35,01/01/10,Self-emp-not-inc,Some-college,10,Married-civ-spouse,White,Male,40,0
49,01/01/10,Self-emp-inc,Bachelors,13,Married-civ-spouse,White,Male,50,1
37,01/01/10,Private,Assoc-acdm,12,Married-civ-spouse,White,Female,13,1
45,01/01/10,Private,HS-grad,9,Divorced,White,Female,40,0
71,01/01/10,Private,12th,8,Never-married,White,Female,40,0
44,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,60,1
19,01/01/10,?,Some-college,10,Never-married,White,Male,22,0
38,01/01/10,Private,Assoc-voc,11,Never-married,White,Female,40,0
42,01/01/10,Local-gov,HS-grad,9,Married-civ-spouse,White,Male,40,0
29,01/01/10,Private,Assoc-voc,11,Married-civ-spouse,White,Male,60,1
48,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,40,0
56,01/01/10,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,White,Male,54,1
32,01/01/10,Federal-gov,HS-grad,9,Married-civ-spouse,White,Male,40,0
19,01/01/10,Private,HS-grad,9,Never-married,White,Female,30,0
57,01/01/10,Self-emp-not-inc,Some-college,10,Separated,White,Male,35,0
55,01/01/10,Private,10th,6,Never-married,White,Male,60,0
48,01/01/10,?,11th,7,Separated,White,Male,40,0
46,01/01/10,Self-emp-inc,12th,8,Married-civ-spouse,White,Male,45,0
36,01/01/10,Private,9th,5,Separated,Black,Female,40,0
66,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,50,1
26,01/01/10,Private,HS-grad,9,Never-married,Black,Male,40,0
58,01/01/10,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,White,Male,40,1
62,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,55,1
31,01/01/10,Private,Bachelors,13,Never-married,Other,Male,40,0
77,01/01/10,?,Assoc-voc,11,Married-spouse-absent,White,Female,25,0
25,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
38,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,56,0
33,01/01/10,Private,Bachelors,13,Divorced,White,Female,40,0
51,01/01/10,Federal-gov,Some-college,10,Divorced,Black,Female,40,0
20,01/01/10,Private,Assoc-voc,11,Never-married,White,Male,40,0
40,01/01/10,Federal-gov,HS-grad,9,Married-civ-spouse,White,Male,40,0
20,01/01/10,Private,10th,6,Never-married,White,Male,40,0
41,01/01/10,Local-gov,Some-college,10,Divorced,White,Female,25,0
44,01/01/10,Private,12th,8,Divorced,White,Female,40,0
35,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
35,01/01/10,Self-emp-not-inc,HS-grad,9,Married-spouse-absent,White,Male,60,0
46,01/01/10,Federal-gov,Some-college,10,Never-married,Black,Female,40,0
24,01/01/10,Private,Some-college,10,Never-married,White,Female,17,0
18,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
37,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
58,01/01/10,Private,Doctorate,16,Never-married,White,Male,8,0
55,01/01/10,Private,Assoc-voc,11,Married-civ-spouse,White,Male,40,0
68,01/01/10,Private,HS-grad,9,Never-married,White,Female,30,0
41,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,1
50,01/01/10,Private,Masters,14,Married-civ-spouse,White,Male,50,1
48,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
42,01/01/10,?,Some-college,10,Never-married,White,Male,45,0
45,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
43,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,0
37,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,35,0
43,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,45,1
36,01/01/10,Private,HS-grad,9,Divorced,White,Female,40,0
60,01/01/10,Private,HS-grad,9,Married-civ-spouse,Asian-Pac-Islander,Male,30,0
27,01/01/10,Private,HS-grad,9,Divorced,White,Male,50,0
36,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,50,1
47,01/01/10,State-gov,Assoc-acdm,12,Married-civ-spouse,White,Male,40,0
33,01/01/10,Private,Some-college,10,Never-married,White,Male,80,0
19,01/01/10,State-gov,12th,8,Never-married,Black,Male,20,0
33,01/01/10,Private,Bachelors,13,Never-married,Asian-Pac-Islander,Female,35,0
34,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,1
33,01/01/10,Private,HS-grad,9,Divorced,White,Female,40,0
57,01/01/10,Private,Some-college,10,Divorced,White,Female,48,0
59,01/01/10,Private,Masters,14,Never-married,White,Female,45,1
36,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Female,40,0
60,01/01/10,Private,Assoc-acdm,12,Married-civ-spouse,White,Male,40,1
33,01/01/10,Local-gov,Assoc-voc,11,Married-civ-spouse,White,Male,40,0
41,01/01/10,Private,Bachelors,13,Never-married,White,Female,45,0
20,01/01/10,Self-emp-not-inc,Some-college,10,Never-married,White,Male,10,0
28,01/01/10,Local-gov,Bachelors,13,Never-married,White,Female,50,0
24,01/01/10,State-gov,Masters,14,Never-married,Asian-Pac-Islander,Male,20,0
31,01/01/10,Private,12th,8,Never-married,Black,Male,60,0
38,01/01/10,Private,HS-grad,9,Married-spouse-absent,White,Female,40,0
40,01/01/10,Private,Bachelors,13,Divorced,White,Female,45,0
55,01/01/10,State-gov,Bachelors,13,Married-civ-spouse,White,Male,15,0
49,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,50,0
33,01/01/10,Private,HS-grad,9,Divorced,White,Male,45,0
52,01/01/10,Private,5th-6th,3,Never-married,White,Female,40,0
24,01/01/10,Local-gov,Bachelors,13,Never-married,White,Male,35,0
46,01/01/10,Private,Bachelors,13,Divorced,White,Male,48,0
20,01/01/10,Private,Some-college,10,Never-married,White,Female,20,0
50,01/01/10,Private,5th-6th,3,Married-civ-spouse,White,Male,40,0
22,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
32,01/01/10,Self-emp-inc,Some-college,10,Married-civ-spouse,Black,Male,35,0
46,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,65,1
62,01/01/10,?,HS-grad,9,Married-civ-spouse,White,Male,30,0
39,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,62,1
26,01/01/10,Private,Some-college,10,Never-married,White,Female,15,0
20,01/01/10,Private,Some-college,10,Never-married,Black,Female,14,0
37,01/01/10,Self-emp-inc,Some-college,10,Married-civ-spouse,White,Male,50,0
40,01/01/10,Private,Some-college,10,Divorced,White,Female,24,0
22,01/01/10,Private,Some-college,10,Never-married,White,Female,38,0
32,01/01/10,Private,Bachelors,13,Never-married,White,Female,40,1
41,01/01/10,Private,Some-college,10,Divorced,White,Male,50,0
24,01/01/10,Private,Assoc-acdm,12,Married-civ-spouse,White,Female,40,0
40,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
37,01/01/10,State-gov,Prof-school,15,Married-civ-spouse,White,Female,39,1
42,01/01/10,Private,Masters,14,Married-civ-spouse,White,Male,40,1
56,01/01/10,Private,9th,5,Widowed,White,Female,40,0
20,01/01/10,Private,Some-college,10,Never-married,White,Male,50,0
55,01/01/10,Local-gov,HS-grad,9,Divorced,White,Male,40,0
29,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
37,01/01/10,Private,HS-grad,9,Divorced,White,Male,40,0
61,01/01/10,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,60,0
26,01/01/10,Private,Bachelors,13,Never-married,White,Male,38,0
49,01/01/10,Self-emp-inc,Some-college,10,Divorced,White,Male,55,0
18,01/01/10,Local-gov,7th-8th,4,Never-married,White,Male,40,0
30,01/01/10,Private,9th,5,Never-married,Black,Male,40,0
24,01/01/10,Private,HS-grad,9,Never-married,Black,Female,20,0
24,01/01/10,State-gov,HS-grad,9,Married-civ-spouse,White,Male,40,0
37,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
37,01/01/10,Local-gov,HS-grad,9,Divorced,White,Female,40,0
36,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,65,0
40,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
44,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,55,0
43,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,20,0
19,01/01/10,Private,Some-college,10,Never-married,White,Female,35,0
50,01/01/10,Private,Masters,14,Married-civ-spouse,White,Female,40,0
17,01/01/10,?,10th,6,Never-married,White,Male,30,0
39,01/01/10,Private,HS-grad,9,Married-civ-spouse,Black,Female,50,0
43,01/01/10,Private,HS-grad,9,Divorced,White,Male,40,0
43,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
40,01/01/10,Private,Masters,14,Never-married,White,Male,40,1
31,01/01/10,State-gov,Some-college,10,Never-married,White,Male,40,0
25,01/01/10,Private,Bachelors,13,Divorced,White,Male,40,0
30,01/01/10,Federal-gov,Bachelors,13,Never-married,White,Male,40,0
55,01/01/10,Private,9th,5,Married-civ-spouse,White,Male,40,0
55,01/01/10,Private,7th-8th,4,Married-civ-spouse,White,Male,75,0
29,01/01/10,Private,Some-college,10,Married-civ-spouse,Black,Male,40,0
28,01/01/10,Private,Bachelors,13,Never-married,White,Male,60,1
30,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
33,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,55,0
23,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
71,01/01/10,Private,11th,7,Never-married,White,Female,75,0
22,01/01/10,?,Some-college,10,Married-civ-spouse,White,Male,6,0
21,01/01/10,Private,Some-college,10,Never-married,White,Female,40,0
62,01/01/10,?,HS-grad,9,Married-civ-spouse,Asian-Pac-Islander,Male,24,0
22,01/01/10,?,Some-college,10,Married-spouse-absent,Black,Female,40,0
49,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
31,01/01/10,Private,Assoc-acdm,12,Married-civ-spouse,White,Male,20,0
27,01/01/10,Private,Assoc-acdm,12,Never-married,White,Male,40,0
27,01/01/10,Private,Masters,14,Married-civ-spouse,Asian-Pac-Islander,Male,40,1
26,01/01/10,Private,Some-college,10,Never-married,White,Male,20,0
30,01/01/10,?,Some-college,10,Married-civ-spouse,White,Male,40,0
17,01/01/10,Private,10th,6,Never-married,White,Female,30,0
26,01/01/10,Private,Some-college,10,Never-married,White,Male,50,0
45,01/01/10,Private,HS-grad,9,Divorced,White,Female,40,0
50,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,1
31,01/01/10,Private,HS-grad,9,Never-married,White,Male,45,0
51,01/01/10,Private,Assoc-acdm,12,Never-married,White,Female,40,0
56,01/01/10,Private,9th,5,Widowed,White,Female,40,0
24,01/01/10,State-gov,Bachelors,13,Never-married,White,Male,35,0
29,01/01/10,Private,12th,8,Never-married,White,Male,40,0
26,01/01/10,Private,Some-college,10,Never-married,White,Male,24,0
51,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,45,0
32,01/01/10,Local-gov,HS-grad,9,Married-civ-spouse,White,Male,40,0
47,01/01/10,State-gov,Bachelors,13,Married-civ-spouse,White,Male,40,1
30,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
41,01/01/10,?,11th,7,Widowed,Black,Female,40,0
49,01/01/10,Federal-gov,Some-college,10,Married-civ-spouse,White,Male,40,0
40,01/01/10,Private,Some-college,10,Married-civ-spouse,Amer-Indian-Eskimo,Male,40,1
62,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,1
43,01/01/10,Self-emp-inc,Bachelors,13,Married-civ-spouse,White,Male,60,0
76,01/01/10,Private,5th-6th,3,Never-married,White,Male,20,0
40,01/01/10,?,Masters,14,Married-civ-spouse,White,Male,60,1
35,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,50,1
27,01/01/10,Private,HS-grad,9,Never-married,White,Female,40,0
54,01/01/10,Self-emp-inc,Bachelors,13,Married-civ-spouse,White,Male,40,1
55,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,40,0
21,01/01/10,Private,Some-college,10,Never-married,White,Male,12,0
20,01/01/10,Private,Some-college,10,Never-married,White,Male,20,0
